id_hogar,renglon,pobreden,age_baseline,sex_baseline,yycali_97,state,village,cut,y_post,y_baseline,xbin,bin_midpt
559282,7,1,9,male,721.5,4,130590056,753,1,1,4,-32.5
197836,7,1,8,male,720.33002,4,130270000,753,1,1,4,-32.5
252380,6,1,11,female,749,4,130430000,753,0,1,10,-2.5
295877,9,1,14,male,704.5,4,130570096,753,0,1,1,-47.5
249888,4,1,7,male,751,4,130280104,753,1,1,10,-2.5
558748,4,1,6,female,714,4,130350024,753,1,1,3,-37.5
138220,3,1,11,female,736,4,130300104,753,1,1,7,-17.5
253116,5,1,8,female,731.5,4,130460080,753,1,1,6,-22.5
138491,6,1,9,male,724.5,4,130420024,753,1,1,5,-27.5
504405,4,1,6,male,735,4,130040016,753,1,1,7,-17.5
559282,6,1,10,female,721.5,4,130590056,753,1,1,4,-32.5
559516,3,1,12,male,706,4,130590024,753,0,1,1,-47.5
481290,5,1,6,female,744,4,130840032,753,1,1,9,-7.5
558871,7,1,14,female,741.5,4,130300104,753,1,1,8,-12.5
250397,3,1,15,male,713,4,130260040,753,1,1,3,-37.5
249646,8,1,7,female,752,4,130060032,753,1,1,10,-2.5
197807,4,1,11,female,747,4,130380000,753,1,1,9,-7.5
481890,12,1,9,male,738.5,4,130840032,753,1,1,8,-12.5
197837,3,1,10,male,706,4,130270000,753,1,1,1,-47.5
354885,3,1,6,female,747,4,130140016,753,1,1,9,-7.5
653644,7,1,8,female,731.33002,4,130180048,753,1,1,6,-22.5
555384,3,1,10,female,749,4,130680048,753,1,1,10,-2.5
558652,3,1,8,female,724,4,130160072,753,1,1,5,-27.5
559658,6,1,6,female,747,4,130010040,753,1,1,9,-7.5
559587,5,1,8,female,713,4,130590024,753,1,1,3,-37.5
138718,10,1,10,female,707,4,130420024,753,1,1,1,-47.5
558168,3,1,7,female,704,4,130350024,753,1,1,1,-47.5
693807,3,1,6,female,743,4,130140016,753,1,1,9,-7.5
559691,4,1,10,male,751,4,130300008,753,1,1,10,-2.5
693881,4,1,7,female,725,4,130140016,753,1,1,5,-27.5
559000,6,1,15,female,724,4,130300104,753,0,0,5,-27.5
504207,9,1,6,female,732,4,130040016,753,1,1,6,-22.5
555286,4,no pobre,16,female,760,4,130680048,753,0,0,12,7.5
559171,3,1,14,female,710,4,130150032,753,0,1,2,-42.5
252632,3,1,16,female,728,4,130590032,753,0,0,6,-22.5
250401,4,1,14,male,715,4,130260040,753,1,1,3,-37.5
252375,6,no pobre,14,female,784,4,130430000,753,0,1,17,32.5
137584,7,no pobre,10,male,787.5,4,130840072,753,1,1,17,32.5
252371,3,1,7,male,744,4,130430000,753,1,1,9,-7.5
653644,5,1,12,female,731.33002,4,130180048,753,0,1,6,-22.5
196409,5,1,13,female,749,4,130530160,753,1,1,10,-2.5
558871,6,1,16,female,741.5,4,130300104,753,1,1,8,-12.5
138712,6,1,7,female,722,4,130420024,753,1,1,4,-32.5
559294,5,1,10,male,747,4,130590056,753,1,1,9,-7.5
352867,4,1,12,male,730.5,4,130460096,753,1,1,6,-22.5
507568,5,1,14,male,724,4,130140016,753,1,1,5,-27.5
558603,4,1,7,male,708,4,130160072,753,1,1,2,-42.5
138502,2,no pobre,12,female,799,4,130420024,753,0,1,20,47.5
252344,8,1,8,female,730,4,130430000,753,1,1,6,-22.5
558500,6,1,11,male,704,4,130770056,753,1,1,1,-47.5
354908,5,1,15,male,705,4,130140016,753,1,1,1,-47.5
250397,4,1,13,female,713,4,130260040,753,1,1,3,-37.5
197795,3,1,10,male,747.5,4,130380000,753,1,1,9,-7.5
653554,5,1,13,male,746,4,130180048,753,1,1,9,-7.5
250363,4,1,11,female,716,4,130260040,753,1,1,3,-37.5
559154,6,1,7,female,728,4,130150032,753,1,1,6,-22.5
138489,7,1,6,female,710,4,130420024,753,1,1,2,-42.5
199655,7,1,14,female,737,4,130270000,753,1,1,7,-17.5
653649,7,1,13,female,707,4,130180048,753,1,1,1,-47.5
249878,5,1,15,male,706,4,130280104,753,0,1,1,-47.5
558949,4,1,8,female,747,4,130300104,753,1,1,9,-7.5
653644,8,1,6,female,731.33002,4,130180048,753,1,0,6,-22.5
353964,7,1,11,female,729.5,4,130800032,753,1,1,6,-22.5
684385,4,1,12,female,744,4,130370008,753,1,1,9,-7.5
558675,8,1,6,male,721,4,130160016,753,1,1,4,-32.5
138491,5,1,13,male,724.5,4,130420024,753,1,1,5,-27.5
558500,4,1,16,female,704,4,130770056,753,0,0,1,-47.5
559548,5,1,11,male,710,4,130590024,753,1,1,2,-42.5
481330,6,1,13,male,715.5,4,130840032,753,0,1,3,-37.5
250105,4,1,11,male,707,4,130260040,753,1,1,1,-47.5
559224,7,1,12,male,745.59998,4,130590024,753,1,1,9,-7.5
558514,3,1,6,male,726,4,130770056,753,1,1,5,-27.5
555371,5,1,6,female,715.5,4,130680048,753,1,1,3,-37.5
683444,4,1,6,male,704,4,130160072,753,1,1,1,-47.5
251947,4,1,12,male,709,4,130710064,753,1,1,2,-42.5
252341,3,1,15,male,705,4,130430000,753,1,1,1,-47.5
254294,5,1,9,male,713,4,130710024,753,1,1,3,-37.5
351804,5,1,8,male,724,4,130490040,753,1,1,5,-27.5
250380,6,1,11,male,723,4,130260040,753,1,1,5,-27.5
558616,5,1,6,female,726,4,130160072,753,1,1,5,-27.5
252390,4,1,9,female,718,4,130430000,753,1,1,4,-32.5
558017,5,1,6,female,705.46002,4,130350024,753,1,1,1,-47.5
558644,5,1,11,female,711.5,4,130160072,753,0,1,2,-42.5
354052,5,1,11,female,712,4,130490040,753,1,1,2,-42.5
138220,4,1,8,female,736,4,130300104,753,1,1,7,-17.5
559658,4,1,15,male,747,4,130010040,753,0,0,9,-7.5
199522,4,1,14,female,734,4,130270000,753,0,0,7,-17.5
199507,8,1,8,female,737.66998,4,130270000,753,1,1,7,-17.5
558924,3,1,13,female,707,4,130300104,753,1,1,1,-47.5
507689,3,1,14,male,721.5,4,130140016,753,0,1,4,-32.5
556126,3,1,7,female,723,4,130150048,753,1,1,5,-27.5
284320,8,1,15,female,704.57001,4,130840032,753,0,0,1,-47.5
555228,4,no pobre,14,male,788.5,4,130150048,753,0,1,18,37.5
557587,5,no pobre,9,female,774,4,130580000,753,0,1,15,22.5
558672,3,1,8,female,742,4,130160072,753,1,1,8,-12.5
559539,3,1,6,female,719,4,130590024,753,1,1,4,-32.5
559699,3,1,8,male,715,4,130300008,753,1,1,3,-37.5
249667,5,1,9,male,708,4,130060032,753,1,1,2,-42.5
250105,3,1,14,male,707,4,130260040,753,1,1,1,-47.5
555228,5,no pobre,12,male,788.5,4,130150048,753,1,1,18,37.5
558679,4,1,16,female,751,4,130160016,753,0,0,10,-2.5
138491,7,1,7,male,724.5,4,130420024,753,1,1,5,-27.5
555356,7,1,11,female,710.25,4,130680048,753,1,1,2,-42.5
249889,3,1,11,female,717,4,130280104,753,1,1,3,-37.5
481280,4,1,7,female,709,4,130840032,753,1,1,2,-42.5
653644,4,1,15,male,731.33002,4,130180048,753,0,0,6,-22.5
481290,3,1,13,male,744,4,130840032,753,1,1,9,-7.5
557509,5,1,12,male,741,4,130580000,753,1,1,8,-12.5
252366,5,1,15,male,711,4,130430000,753,0,0,2,-42.5
251247,4,1,11,female,713,4,130430000,753,1,1,3,-37.5
684257,4,1,10,female,710,4,130450008,753,1,1,2,-42.5
197921,3,no pobre,16,female,765,4,130530160,753,0,0,13,12.5
504207,4,1,15,male,732,4,130040016,753,1,0,6,-22.5
503481,4,1,14,male,740,4,130400032,753,0,1,8,-12.5
254286,3,1,9,female,746.5,4,130710024,753,1,1,9,-7.5
558017,2,1,16,female,705.46002,4,130350024,753,0,1,1,-47.5
249737,6,1,10,female,710,4,130060032,753,1,1,2,-42.5
197836,6,1,10,male,720.33002,4,130270000,753,1,1,4,-32.5
558017,3,1,15,female,705.46002,4,130350024,753,0,1,1,-47.5
557602,5,no pobre,9,male,775,4,130580000,753,1,1,15,22.5
555355,5,1,12,female,714.5,4,130680048,753,1,1,3,-37.5
559333,4,1,10,female,752,4,130590056,753,1,1,10,-2.5
558644,7,1,6,male,711.5,4,130160072,753,1,0,2,-42.5
197836,4,1,15,female,720.33002,4,130270000,753,1,1,4,-32.5
391190,3,1,9,male,705,4,130380016,753,1,1,1,-47.5
557531,4,1,7,female,747,4,130580000,753,1,1,9,-7.5
196686,3,1,10,male,733,4,130270000,753,1,1,7,-17.5
199507,7,1,9,male,737.66998,4,130270000,753,1,1,7,-17.5
199647,5,1,13,female,713.5,4,130270000,753,1,1,3,-37.5
559587,6,1,7,male,713,4,130590024,753,1,1,3,-37.5
558701,4,1,11,female,741,4,130160016,753,1,1,8,-12.5
684257,6,1,6,female,710,4,130450008,753,1,1,2,-42.5
199524,6,1,8,male,743,4,130270000,753,1,1,9,-7.5
249871,5,1,10,male,721.94,4,130280104,753,1,1,4,-32.5
138503,7,1,6,female,729,4,130420024,753,1,1,6,-22.5
249883,6,1,8,male,752,4,130280104,753,1,1,10,-2.5
559571,8,1,7,female,739,4,130590024,753,1,1,8,-12.5
197807,5,1,8,female,747,4,130380000,753,1,1,9,-7.5
684385,3,1,14,female,744,4,130370008,753,1,1,9,-7.5
504207,8,1,7,male,732,4,130040016,753,1,1,6,-22.5
138489,6,1,8,female,710,4,130420024,753,1,1,2,-42.5
140304,4,1,10,male,736,4,130300104,753,1,1,7,-17.5
197849,4,1,12,male,714,4,130270000,753,1,1,3,-37.5
138434,5,1,16,male,725.5,4,130420024,753,0,0,5,-27.5
138455,4,no pobre,15,male,795,4,130420024,753,0,1,19,42.5
559601,5,1,12,male,705,4,130590024,753,1,1,1,-47.5
559548,3,1,16,male,710,4,130590024,753,0,0,2,-42.5
138491,4,1,14,female,724.5,4,130420024,753,0,1,5,-27.5
249878,6,1,13,female,706,4,130280104,753,1,1,1,-47.5
254277,4,1,11,female,746,4,130710064,753,1,1,9,-7.5
249883,7,1,6,male,752,4,130280104,753,1,1,10,-2.5
559333,3,1,12,male,752,4,130590056,753,0,1,10,-2.5
558701,3,1,14,female,741,4,130160016,753,0,1,8,-12.5
251952,3,1,11,female,736,4,130710064,753,1,1,7,-17.5
558527,3,1,7,female,708,4,130770056,753,1,1,2,-42.5
557504,5,1,12,male,736.33002,4,130580000,753,1,1,7,-17.5
254277,6,1,7,male,746,4,130710064,753,1,1,9,-7.5
559601,7,1,8,male,705,4,130590024,753,1,1,1,-47.5
251994,4,no pobre,10,male,775.5,4,130710024,753,1,1,15,22.5
140304,3,1,12,male,736,4,130300104,753,1,1,7,-17.5
138491,3,1,16,male,724.5,4,130420024,753,0,0,5,-27.5
557605,8,1,10,male,746.75,4,130580000,753,1,1,9,-7.5
653644,6,1,10,female,731.33002,4,130180048,753,0,1,6,-22.5
481690,5,1,10,male,716.5,4,130840032,753,1,1,3,-37.5
559658,5,1,12,male,747,4,130010040,753,0,1,9,-7.5
557509,6,1,10,male,741,4,130580000,753,1,1,8,-12.5
558616,3,1,12,female,726,4,130160072,753,1,1,5,-27.5
140304,5,1,8,male,736,4,130300104,753,1,1,7,-17.5
557575,3,1,7,male,706,4,130580000,753,1,1,1,-47.5
504383,7,1,9,female,734,4,130040016,753,1,1,7,-17.5
138516,3,no pobre,6,female,754.33002,4,130420024,753,1,1,11,2.5
199513,9,1,7,male,717.25,4,130270000,753,1,1,3,-37.5
683444,3,1,10,female,704,4,130160072,753,1,1,1,-47.5
199564,3,no pobre,10,male,760,4,130270000,753,1,1,12,7.5
354048,3,1,12,female,747,4,130490040,753,1,1,9,-7.5
284320,7,1,12,female,704.57001,4,130840032,753,0,0,1,-47.5
351599,7,1,8,female,724.5,4,130460096,753,1,1,5,-27.5
558613,4,1,10,female,745,4,130160072,753,1,1,9,-7.5
558017,4,1,14,male,705.46002,4,130350024,753,0,1,1,-47.5
249869,3,1,16,female,709.5,4,130280104,753,0,0,2,-42.5
559104,5,1,8,male,706,4,130150008,753,1,1,1,-47.5
252615,4,1,15,male,741,4,130590032,753,0,1,8,-12.5
254277,5,1,9,female,746,4,130710064,753,1,1,9,-7.5
197795,4,1,9,male,747.5,4,130380000,753,1,1,9,-7.5
252390,3,1,11,male,718,4,130430000,753,1,1,4,-32.5
558905,3,1,8,male,715,4,130300104,753,1,1,3,-37.5
558862,5,1,13,female,704,4,130300104,753,1,1,1,-47.5
250401,3,1,16,male,715,4,130260040,753,0,0,3,-37.5
197796,5,1,10,female,708.5,4,130380000,753,1,1,2,-42.5
558862,4,1,15,female,704,4,130300104,753,0,1,1,-47.5
250389,3,1,13,male,739,4,130260040,753,1,1,8,-12.5
138718,8,1,15,female,707,4,130420024,753,0,0,1,-47.5
251971,2,no pobre,14,female,771,4,130710064,753,1,1,14,17.5
197807,3,1,12,female,747,4,130380000,753,1,1,9,-7.5
503481,3,1,16,male,740,4,130400032,753,0,0,8,-12.5
555356,8,1,9,female,710.25,4,130680048,753,1,1,2,-42.5
252350,7,1,7,female,736.5,4,130430000,753,1,1,7,-17.5
353953,5,1,12,male,728.5,4,130800032,753,1,1,6,-22.5
559154,7,1,8,male,728,4,130150032,753,1,1,6,-22.5
558675,7,1,8,female,721,4,130160016,753,1,1,4,-32.5
138434,8,1,10,male,725.5,4,130420024,753,1,1,5,-27.5
558142,4,1,10,male,705,4,130350024,753,1,1,1,-47.5
199655,10,1,6,male,737,4,130270000,753,1,1,7,-17.5
558748,3,1,9,male,714,4,130350024,753,1,1,3,-37.5
558155,5,no pobre,8,female,799.5,4,130350024,753,1,1,20,47.5
250401,5,1,11,male,715,4,130260040,753,1,1,3,-37.5
138434,6,1,13,female,725.5,4,130420024,753,0,1,5,-27.5
558122,6,1,15,male,736.25,4,130570032,753,0,0,7,-17.5
684354,4,1,13,female,749.5,4,130370008,753,0,1,10,-2.5
557602,6,no pobre,7,male,775,4,130580000,753,1,1,15,22.5
504207,5,1,13,male,732,4,130040016,753,1,1,6,-22.5
199524,5,1,10,female,743,4,130270000,753,1,1,9,-7.5
559224,9,1,16,female,745.59998,4,130590024,753,1,0,9,-7.5
503492,4,1,9,female,716,4,130400032,753,1,1,3,-37.5
558871,8,1,11,male,741.5,4,130300104,753,1,1,8,-12.5
504207,7,1,10,male,732,4,130040016,753,1,1,6,-22.5
252392,3,1,12,female,721,4,130430000,753,1,1,4,-32.5
138489,5,1,10,female,710,4,130420024,753,1,1,2,-42.5
252392,4,1,11,male,721,4,130430000,753,1,1,4,-32.5
354052,7,1,7,male,712,4,130490040,753,1,1,2,-42.5
137584,5,no pobre,14,female,787.5,4,130840072,753,0,0,17,32.5
250392,3,1,8,male,732.5,4,130260040,753,1,1,6,-22.5
506407,6,1,9,male,750,4,130810008,753,1,1,10,-2.5
558708,4,1,10,male,715,4,130160016,753,1,1,3,-37.5
559601,3,1,16,male,705,4,130590024,753,0,0,1,-47.5
556076,2,1,12,female,733,4,130150048,753,1,1,7,-17.5
559224,8,1,7,male,745.59998,4,130590024,753,1,1,9,-7.5
559516,4,1,11,female,706,4,130590024,753,0,1,1,-47.5
249869,5,1,10,female,709.5,4,130280104,753,1,1,2,-42.5
558974,5,no pobre,13,male,798,4,130300104,753,1,1,20,47.5
354895,6,1,12,male,744,4,130140016,753,1,1,9,-7.5
354008,3,1,12,female,718,4,130490040,753,1,1,4,-32.5
684259,3,1,13,female,711,4,130450008,753,0,1,2,-42.5
197818,5,1,6,female,745.5,4,130380000,753,1,1,9,-7.5
653649,11,1,8,male,707,4,130180048,753,1,1,1,-47.5
351804,4,1,15,female,724,4,130490040,753,0,1,5,-27.5
555286,5,no pobre,14,female,760,4,130680048,753,0,0,12,7.5
140287,3,1,9,female,708,4,130300104,753,1,1,2,-42.5
199522,5,1,8,male,734,4,130270000,753,1,1,7,-17.5
351599,6,1,10,female,724.5,4,130460096,753,1,1,5,-27.5
693905,5,1,11,female,750,4,130140016,753,1,1,10,-2.5
252350,6,1,11,male,736.5,4,130430000,753,1,1,7,-17.5
559114,5,1,11,male,716,4,130150008,753,1,1,3,-37.5
137573,3,1,7,male,738,4,130840072,753,1,1,8,-12.5
199655,8,1,12,female,737,4,130270000,753,1,1,7,-17.5
138502,3,no pobre,10,male,799,4,130420024,753,1,1,20,47.5
250392,2,1,16,male,732.5,4,130260040,753,0,0,6,-22.5
558155,4,no pobre,15,male,799.5,4,130350024,753,1,1,20,47.5
503327,3,1,12,female,733,4,130140016,753,1,1,7,-17.5
684259,4,1,7,female,711,4,130450008,753,1,1,2,-42.5
693905,6,1,8,male,750,4,130140016,753,1,1,10,-2.5
392048,5,1,16,female,729.5,4,130020024,753,0,0,6,-22.5
197845,3,1,6,male,713,4,130270000,753,1,1,3,-37.5
354887,5,1,10,female,729,4,130140016,753,1,1,6,-22.5
199647,6,1,10,female,713.5,4,130270000,753,1,1,3,-37.5
196409,7,1,6,male,749,4,130530160,753,1,1,10,-2.5
354895,5,1,14,female,744,4,130140016,753,0,1,9,-7.5
557627,4,1,10,male,711,4,130580000,753,1,1,2,-42.5
253116,4,1,10,male,731.5,4,130460080,753,1,1,6,-22.5
559635,3,1,10,male,716,4,130010040,753,1,1,3,-37.5
559601,6,1,10,male,705,4,130590024,753,1,1,1,-47.5
500809,5,1,14,male,703,4,130810008,753,1,1,1,-47.5
555355,6,1,8,male,714.5,4,130680048,753,1,1,3,-37.5
353963,4,1,15,female,721.5,4,130800032,753,1,1,4,-32.5
252344,5,1,15,female,730,4,130430000,753,0,1,6,-22.5
507689,5,1,16,female,721.5,4,130140016,753,0,1,4,-32.5
558143,3,no pobre,13,female,784,4,130350024,753,1,1,17,32.5
196854,6,1,10,female,711,4,130270016,753,1,1,2,-42.5
559529,3,1,7,female,704.21002,4,130590024,753,1,1,1,-47.5
138718,11,1,8,female,707,4,130420024,753,1,1,1,-47.5
507579,5,1,12,female,724,4,130140016,753,1,1,5,-27.5
558522,9,1,6,male,737.33002,4,130770056,753,1,1,7,-17.5
653698,4,1,12,male,720.5,4,130180048,753,0,1,4,-32.5
653439,6,1,10,male,734.5,4,130180048,753,1,1,7,-17.5
558603,3,1,8,male,708,4,130160072,753,1,1,2,-42.5
253145,5,1,8,female,722,4,130460080,753,1,1,4,-32.5
197791,4,1,12,female,722,4,130380000,753,1,1,4,-32.5
197836,8,1,6,male,720.33002,4,130270000,753,1,1,4,-32.5
555371,3,1,8,male,715.5,4,130680048,753,1,1,3,-37.5
252395,5,1,8,female,722,4,130430000,753,1,1,4,-32.5
250373,5,1,10,male,728,4,130260040,753,1,1,6,-22.5
558142,3,1,14,male,705,4,130350024,753,1,1,1,-47.5
559224,6,1,13,male,745.59998,4,130590024,753,0,0,9,-7.5
558142,5,1,6,male,705,4,130350024,753,1,1,1,-47.5
284450,8,1,11,female,744,4,130840032,753,1,1,9,-7.5
559341,3,1,7,male,716,4,130590056,753,1,1,3,-37.5
353964,6,1,10,male,729.5,4,130800032,753,1,1,6,-22.5
558522,8,1,10,male,737.33002,4,130770056,753,1,1,7,-17.5
249869,4,1,14,male,709.5,4,130280104,753,0,1,2,-42.5
199507,6,1,12,male,737.66998,4,130270000,753,1,1,7,-17.5
555371,4,1,8,female,715.5,4,130680048,753,1,1,3,-37.5
196398,4,1,12,male,724,4,130530160,753,1,1,5,-27.5
559282,4,1,16,male,721.5,4,130590056,753,0,0,4,-32.5
254294,4,1,11,male,713,4,130710024,753,1,1,3,-37.5
507568,7,1,10,female,724,4,130140016,753,1,1,5,-27.5
140287,4,1,8,female,708,4,130300104,753,1,1,2,-42.5
199513,7,1,12,male,717.25,4,130270000,753,1,1,3,-37.5
354887,4,1,14,female,729,4,130140016,753,0,1,6,-22.5
555356,6,1,14,male,710.25,4,130680048,753,1,1,2,-42.5
558167,3,1,14,male,717,4,130350024,753,1,1,3,-37.5
559715,4,1,12,male,738,4,130300008,753,1,1,8,-12.5
555355,4,1,15,female,714.5,4,130680048,753,0,0,3,-37.5
249888,3,1,11,male,751,4,130280104,753,1,1,10,-2.5
559587,4,1,10,male,713,4,130590024,753,1,0,3,-37.5
559683,3,1,14,male,735,4,130300008,753,1,1,7,-17.5
481890,9,1,14,female,738.5,4,130840032,753,0,0,8,-12.5
559295,5,1,10,male,719,4,130590056,753,1,1,4,-32.5
295531,5,no pobre,11,female,797.25,4,130600016,753,1,1,19,42.5
392039,7,1,13,male,746.66998,4,130020024,753,0,1,9,-7.5
559571,5,1,13,female,739,4,130590024,753,0,0,8,-12.5
558864,5,no pobre,10,female,798,4,130300104,753,1,1,20,47.5
252632,5,1,13,male,728,4,130590032,753,1,1,6,-22.5
558904,3,1,16,female,738,4,130300104,753,0,0,8,-12.5
196409,4,1,15,male,749,4,130530160,753,0,1,10,-2.5
693881,3,1,8,male,725,4,130140016,753,0,1,5,-27.5
295531,4,no pobre,14,female,797.25,4,130600016,753,1,0,19,42.5
558496,4,1,9,male,744,4,130770056,753,1,1,9,-7.5
252353,7,1,12,female,748.5,4,130430000,753,1,1,10,-2.5
351802,3,1,6,male,725,4,130490040,753,1,1,5,-27.5
559571,7,1,10,male,739,4,130590024,753,1,1,8,-12.5
559064,3,1,6,male,744,4,130150008,753,1,1,9,-7.5
503481,6,1,11,male,740,4,130400032,753,1,1,8,-12.5
653439,4,1,14,female,734.5,4,130180048,753,0,1,7,-17.5
481280,3,1,10,male,709,4,130840032,753,1,1,2,-42.5
254286,4,1,7,female,746.5,4,130710024,753,1,1,9,-7.5
558613,3,1,9,male,745,4,130160072,753,1,1,9,-7.5
250392,4,1,6,female,732.5,4,130260040,753,1,1,6,-22.5
196316,2,1,12,male,750,4,130530160,753,1,1,10,-2.5
138489,4,1,12,female,710,4,130420024,753,0,0,2,-42.5
684388,3,1,14,female,735,4,130370008,753,1,1,7,-17.5
354895,4,1,16,female,744,4,130140016,753,0,0,9,-7.5
199597,3,1,11,female,747,4,130270000,753,1,1,9,-7.5
249646,7,1,11,female,752,4,130060032,753,1,1,10,-2.5
249871,4,1,15,male,721.94,4,130280104,753,0,0,4,-32.5
252632,4,1,14,male,728,4,130590032,753,0,1,6,-22.5
557509,4,1,14,male,741,4,130580000,753,1,1,8,-12.5
352863,6,1,13,female,746,4,130460096,753,0,1,9,-7.5
481970,2,1,13,female,727,4,130840032,753,0,1,5,-27.5
353963,5,1,11,male,721.5,4,130800032,753,1,1,4,-32.5
559601,4,1,14,female,705,4,130590024,753,0,0,1,-47.5
138434,10,1,6,male,725.5,4,130420024,753,1,1,5,-27.5
351599,4,1,15,female,724.5,4,130460096,753,0,1,5,-27.5
138434,7,1,11,female,725.5,4,130420024,753,1,1,5,-27.5
558143,4,no pobre,11,male,784,4,130350024,753,1,1,17,32.5
138724,5,no pobre,11,female,792.5,4,130420024,753,1,1,18,37.5
253116,2,1,15,female,731.5,4,130460080,753,0,0,6,-22.5
199513,6,1,15,male,717.25,4,130270000,753,0,1,3,-37.5
558500,5,1,14,male,704,4,130770056,753,1,1,1,-47.5
354045,6,1,15,female,750.5,4,130490040,753,1,1,10,-2.5
557587,7,no pobre,7,female,774,4,130580000,753,0,1,15,22.5
352867,5,1,8,male,730.5,4,130460096,753,1,1,6,-22.5
253145,3,1,12,male,722,4,130460080,753,0,1,4,-32.5
559171,4,1,11,male,710,4,130150032,753,1,1,2,-42.5
295886,3,1,10,female,713.5,4,130570096,753,1,1,3,-37.5
249731,3,1,12,male,707,4,130060032,753,1,1,1,-47.5
507689,6,1,10,female,721.5,4,130140016,753,1,1,4,-32.5
254262,6,no pobre,15,male,777,4,130710024,753,0,1,15,22.5
558708,3,1,11,male,715,4,130160016,753,1,1,3,-37.5
200579,3,1,7,male,725,4,130140016,753,1,1,5,-27.5
557602,4,no pobre,11,male,775,4,130580000,753,1,1,15,22.5
557605,7,1,15,male,746.75,4,130580000,753,0,1,9,-7.5
252357,5,1,7,male,728.5,4,130430000,753,1,1,6,-22.5
653439,5,1,12,female,734.5,4,130180048,753,1,1,7,-17.5
507568,6,1,12,female,724,4,130140016,753,1,1,5,-27.5
252344,6,1,13,female,730,4,130430000,753,1,1,6,-22.5
563403,6,1,7,female,722.5,5,220040064,751.5,0,1,5,-27.5
123050,7,1,9,male,708.95001,5,220020064,751.5,1,1,2,-42.5
379570,6,1,6,female,716.25,5,220010048,751.5,1,1,3,-37.5
682837,3,1,7,male,736,5,220040096,751.5,1,1,7,-17.5
121298,5,no pobre,16,female,770,5,220020048,751.5,1,0,14,17.5
682858,5,1,7,male,716.5,5,220040096,751.5,1,1,4,-32.5
121325,8,1,12,female,740,5,220020048,751.5,1,1,8,-12.5
682903,3,1,16,male,705,5,220040048,751.5,0,0,1,-47.5
379748,6,1,14,female,729,5,220010048,751.5,1,1,6,-22.5
563298,6,1,11,male,733,5,220040064,751.5,0,1,7,-17.5
486097,4,1,7,female,719,5,220010048,751.5,1,1,4,-32.5
378513,4,1,10,male,712,5,220100032,751.5,1,1,3,-37.5
122952,4,no pobre,14,male,781,5,220100032,751.5,0,1,16,27.5
389110,8,1,13,female,726.40002,5,220130032,751.5,0,1,5,-27.5
121298,6,no pobre,12,female,770,5,220020048,751.5,1,1,14,17.5
486569,4,no pobre,7,female,780.5,5,220040048,751.5,1,1,16,27.5
486505,5,1,7,female,740,5,220010048,751.5,1,1,8,-12.5
121298,9,no pobre,6,male,770,5,220020048,751.5,1,1,14,17.5
486495,3,1,15,female,713,5,220040048,751.5,0,0,3,-37.5
379717,4,1,8,male,723.5,5,220010048,751.5,1,1,5,-27.5
379748,9,1,6,female,729,5,220010048,751.5,1,1,6,-22.5
486681,3,1,6,male,744,5,220040048,751.5,1,1,9,-7.5
379690,7,1,13,male,718.33002,5,220010048,751.5,1,1,4,-32.5
379690,9,1,7,male,718.33002,5,220010048,751.5,1,0,4,-32.5
563289,5,no pobre,11,male,771,5,220040064,751.5,0,1,14,17.5
694679,5,1,12,female,748,5,220130032,751.5,0,1,10,-2.5
486569,5,no pobre,6,female,780.5,5,220040048,751.5,1,1,16,27.5
121325,6,1,16,male,740,5,220020048,751.5,0,0,8,-12.5
694679,6,1,9,female,748,5,220130032,751.5,1,1,10,-2.5
379570,4,1,11,female,716.25,5,220010048,751.5,0,1,3,-37.5
378593,3,1,9,male,742.33002,5,220100032,751.5,1,1,9,-7.5
378514,10,1,6,female,746.5,5,220100032,751.5,1,1,10,-2.5
486506,4,1,15,female,712,5,220010048,751.5,0,0,3,-37.5
122950,3,1,7,male,728,5,220100032,751.5,1,1,6,-22.5
694679,4,1,13,male,748,5,220130032,751.5,1,1,10,-2.5
379641,5,1,7,male,705,5,220010048,751.5,1,1,1,-47.5
563403,5,1,14,male,722.5,5,220040064,751.5,0,0,5,-27.5
563298,7,1,6,female,733,5,220040064,751.5,1,1,7,-17.5
560913,3,1,12,male,708,5,220100032,751.5,0,1,2,-42.5
379748,8,1,9,male,729,5,220010048,751.5,1,1,6,-22.5
122852,7,no pobre,13,male,781,5,220100016,751.5,0,1,16,27.5
486506,5,1,8,male,712,5,220010048,751.5,1,1,3,-37.5
379748,5,1,16,male,729,5,220010048,751.5,0,1,6,-22.5
682858,9,1,14,male,716.5,5,220040096,751.5,0,1,4,-32.5
379690,8,1,12,female,718.33002,5,220010048,751.5,1,1,4,-32.5
379748,7,1,12,female,729,5,220010048,751.5,1,0,6,-22.5
684043,6,1,14,female,723.5,5,220040096,751.5,1,0,5,-27.5
560019,4,1,14,female,730,5,220010048,751.5,0,1,6,-22.5
379570,3,1,13,male,716.25,5,220010048,751.5,1,1,3,-37.5
379533,3,no pobre,6,female,754,5,220010048,751.5,0,1,11,2.5
379744,4,1,11,female,746,5,220010048,751.5,1,1,9,-7.5
379570,5,1,9,female,716.25,5,220010048,751.5,1,1,3,-37.5
123050,6,1,12,female,708.95001,5,220020064,751.5,1,1,2,-42.5
121459,3,1,15,male,719,5,220020048,751.5,0,1,4,-32.5
